1731369679.370022,0
1731369679.472963,5
1731369679.575340,9
1731369679.677945,15
1731369679.781246,24
1731369679.884089,32
1731369679.987206,39
1731369680.090300,50
1731369680.193986,57
1731369680.298890,67
1731369680.401875,75
1731369680.504466,81
1731369680.607361,87
1731369680.710418,93
1731369680.816027,99
1731369680.919033,100
1731369681.021637,100
1731369681.123928,100
1731369681.227153,100
1731369681.329694,100
1731369681.433277,100
1731369681.536184,100
1731369681.638587,100
1731369681.741077,100
1731369681.843545,99
1731369681.946229,98
1731369682.048747,99
1731369682.151518,100
1731369682.255486,99
1731369682.358044,97
1731369682.461211,100
1731369682.563776,99
1731369682.667900,98
1731369682.772944,98
1731369682.876347,99
1731369682.979347,100
1731369683.083220,100
1731369683.186552,99
1731369683.290424,100
1731369683.393358,100
1731369683.495896,100
1731369683.598974,100
1731369683.701924,97
1731369683.804952,95
1731369683.907213,93
1731369684.010086,91
1731369684.112870,91
1731369684.215745,95
1731369684.319372,96
1731369684.422215,98
1731369684.524651,99
1731369684.627148,100
1731369684.730416,99
1731369684.833642,99
1731369684.936018,99
1731369685.038768,100
1731369685.144238,97
1731369685.246805,99
1731369685.350174,98
1731369685.452590,99
1731369685.556115,99
1731369685.658427,100
1731369685.761886,100
1731369685.864925,100
1731369685.967196,100
1731369686.069785,99
1731369686.172276,100
1731369686.275447,98
1731369686.378026,99
1731369686.480261,99
1731369686.583176,98
1731369686.686496,99
1731369686.789279,98
1731369686.892244,98
1731369686.995430,98
1731369687.098499,97
1731369687.200918,96
1731369687.303579,96
1731369687.406935,97
1731369687.509802,97
1731369687.612559,98
1731369687.715275,98
1731369687.818090,98
1731369687.920300,98
1731369688.023081,97
1731369688.126064,91
1731369688.228269,84
1731369688.331266,80
1731369688.433703,78
1731369688.536978,80
1731369688.640941,81
1731369688.743536,80
1731369688.845863,81
1731369688.953595,80
1731369689.056694,78
1731369689.159745,82
1731369689.262784,84
1731369689.366477,82
1731369689.469032,82
1731369689.571494,81
1731369689.674090,79
1731369689.777967,78
1731369689.880427,76
1731369689.983329,76
1731369690.085673,73
1731369690.188213,71
1731369690.292539,69
1731369690.395311,69
1731369690.498204,70
1731369690.601957,70
1731369690.705436,72
1731369690.808378,72
1731369690.911382,72
1731369691.014043,72
1731369691.119101,70
1731369691.222270,70
1731369691.325449,72
1731369691.428870,70
1731369691.531964,72
1731369691.637501,72
1731369691.740144,70
1731369691.843410,70
1731369691.947457,70
1731369692.050594,72
1731369692.153811,72
1731369692.256147,71
1731369692.359807,72
1731369692.463123,71
1731369692.566373,72
1731369692.669744,72
1731369692.773213,70
1731369692.876284,68
1731369692.979823,65
1731369693.083102,64
1731369693.186988,61
1731369693.290118,58
1731369693.392902,52
1731369693.496299,49
1731369693.598996,50
1731369693.702108,50
1731369693.804654,49
1731369693.907241,51
1731369694.009796,51
1731369694.112659,51
1731369694.216311,51
1731369694.320020,49
1731369694.423115,51
1731369694.526034,51
1731369694.629017,52
1731369694.731379,53
1731369694.834514,53
1731369694.937532,53
1731369695.040271,52
1731369695.142895,54
1731369695.245790,53
1731369695.348898,53
1731369695.451828,53
1731369695.554615,52
1731369695.658691,52
1731369695.760837,52
1731369695.864463,53
1731369695.966923,53
1731369696.069780,53
1731369696.172855,53
1731369696.275439,53
1731369696.378317,53
1731369696.481563,53
1731369696.584428,53
1731369696.686854,54
1731369696.789640,53
1731369696.891950,53
1731369696.994742,54
1731369697.096748,54
1731369697.199136,55
1731369697.308213,55
1731369697.411241,55
1731369697.514151,55
1731369697.617309,55
1731369697.719873,55
1731369697.822331,55
1731369697.924633,55
1731369698.027988,55
1731369698.130329,55
1731369698.233312,55
1731369698.336439,56
1731369698.438989,54
1731369698.542062,53
1731369698.644453,48
1731369698.747149,48
1731369698.850057,48
1731369698.953384,48
1731369699.056075,49
1731369699.158728,49
1731369699.261926,49
1731369699.365203,49
1731369699.468044,48
1731369699.571849,48
1731369699.674481,48
1731369699.777669,48
1731369699.880221,50
1731369699.983087,48
1731369700.085602,48
1731369700.188151,48
1731369700.290510,48
1731369700.393235,48
1731369700.496279,48
1731369700.599753,49
1731369700.702863,49
1731369700.806617,49
1731369700.908740,49
1731369701.012205,48
1731369701.115229,49
1731369701.219020,49
1731369701.322433,49
1731369701.425126,49
1731369701.527524,49
1731369701.630951,49
1731369701.733971,50
1731369701.836704,49
1731369701.939101,49
1731369702.042117,50
1731369702.144652,49
1731369702.247535,50
1731369702.350114,50
1731369702.453637,50
1731369702.556781,50
1731369702.659258,49
1731369702.762531,50
1731369702.865021,50
1731369702.967426,50
1731369703.070886,50
1731369703.173968,51
1731369703.277303,50
1731369703.382787,50
1731369703.485207,51
1731369703.588694,50
1731369703.691808,51
1731369703.794504,51
1731369703.897979,52
1731369704.000384,52
1731369704.103598,52
1731369704.206312,52
1731369704.309271,51
1731369704.411661,52
1731369704.514777,58
1731369704.617458,58
1731369704.719847,58
1731369704.823130,58
1731369704.927233,59
1731369705.030685,58
1731369705.133158,58
1731369705.235827,58
1731369705.338436,57
1731369705.441047,58
1731369705.545747,57
1731369705.648585,58
1731369705.751268,58
1731369705.854324,58
1731369705.956697,58
1731369706.059366,58
1731369706.162634,58
1731369706.264896,57
1731369706.367213,59
1731369706.470339,59
1731369706.573435,60
1731369706.676463,59
1731369706.778924,59
1731369706.882048,60
1731369706.984787,60
1731369707.087779,60
1731369707.190574,60
1731369707.294588,60
1731369707.396939,60
1731369707.499659,60
1731369707.603563,60
1731369707.706113,61
1731369707.808882,60
1731369707.911405,60
1731369708.014840,59
1731369708.118482,60
1731369708.220948,59
1731369708.323404,60
1731369708.426353,60
1731369708.529282,61
1731369708.631520,61
1731369708.740942,60
1731369708.843930,60
1731369708.946142,61
1731369709.048601,60
1731369709.151099,60
1731369709.253522,60
1731369709.356723,62
1731369709.460371,62
1731369709.564695,63
1731369709.667209,62
1731369709.770644,63
1731369709.873495,62
1731369709.976951,63
1731369710.080179,63
1731369710.182568,63
1731369710.285291,63
1731369710.387852,63
1731369710.491070,63
1731369710.594523,64
1731369710.698160,62
1731369710.800549,62
1731369710.903243,62
1731369711.005603,63
1731369711.107911,62
1731369711.211177,62
1731369711.313755,63
1731369711.416437,64
1731369711.518660,64
1731369711.622518,64
1731369711.724725,64
1731369711.827493,64
1731369711.930955,63
1731369712.033562,64
1731369712.136090,64
1731369712.239616,64
1731369712.344517,63
1731369712.447158,62
1731369712.550628,63
1731369712.653450,64
1731369712.755722,64
1731369712.859502,63
1731369712.963285,63
1731369713.065835,64
1731369713.170045,63
1731369713.273678,59
1731369713.377324,56
1731369713.480127,57
1731369713.583068,57
1731369713.686054,57
1731369713.789113,57
1731369713.892033,58
1731369713.995228,58
1731369714.098109,58
1731369714.200458,58
1731369714.302708,57
1731369714.405235,57
1731369714.507514,57
1731369714.611139,58
1731369714.713890,58
1731369714.816854,56
1731369714.920280,58
1731369715.023909,57
1731369715.127200,56
1731369715.230354,56
1731369715.332818,57
1731369715.436217,57
1731369715.538778,57
1731369715.641646,57
1731369715.744081,57
1731369715.846857,56
1731369715.949583,57
1731369716.052411,57
1731369716.156072,58
1731369716.258996,57
1731369716.361666,57
1731369716.464396,58
1731369716.567235,57
1731369716.669980,57
1731369716.772476,58
1731369716.874952,58
1731369716.979086,57
1731369717.081700,58
1731369717.184119,58
1731369717.287353,57
1731369717.390631,58
1731369717.492778,58
1731369717.595586,58
1731369717.698788,58
1731369717.803055,58
1731369717.906181,58
1731369718.008991,58
1731369718.111291,58
1731369718.213673,58
1731369718.316541,59
1731369718.419068,59
1731369718.522792,60
1731369718.625247,60
1731369718.728070,59
1731369718.830595,59
1731369718.932711,60
1731369719.035758,60
1731369719.138168,59
1731369719.241318,60
1731369719.344848,66
1731369719.448221,66
1731369719.551017,66
